species,x_Ge,T_K,seed,D_eff_final,D_SiGe_analytic_cm2_s,relative_difference_pct,stop_reason,step_count,total_dopant_hops,elapsed_wallclock_sec
Phosphorus,0.3250,1373.15,505,1.836102e-13,1.783264e-13,2.9630,converged_Deff,6000000,6000000,14.34
Phosphorus,0.3250,1373.15,606,1.836888e-13,1.783264e-13,3.0071,converged_Deff,6950000,6950000,16.94
Phosphorus,0.3250,1373.15,707,1.778309e-13,1.783264e-13,0.2779,converged_Deff,6350000,6350000,15.18
Phosphorus,0.3250,1373.15,808,1.760459e-13,1.783264e-13,1.2788,converged_Deff,9100000,9100000,21.93
Phosphorus,0.3500,1373.15,101,1.797447e-13,1.814745e-13,0.9532,converged_Deff,8450000,8450000,20.40
Phosphorus,0.3500,1373.15,202,1.797377e-13,1.814745e-13,0.9571,converged_Deff,7800000,7800000,18.81
Phosphorus,0.3500,1373.15,303,1.859432e-13,1.814745e-13,2.4624,converged_Deff,6900000,6900000,16.54
Phosphorus,0.3500,1373.15,404,1.882728e-13,1.814745e-13,3.7461,converged_Deff,6650000,6650000,15.98
Phosphorus,0.3500,1373.15,505,1.870812e-13,1.814745e-13,3.0895,converged_Deff,6000000,6000000,14.42
Phosphorus,0.3500,1373.15,606,1.871613e-13,1.814745e-13,3.1337,converged_Deff,6950000,6950000,16.70
Phosphorus,0.3500,1373.15,707,1.811926e-13,1.814745e-13,0.1553,converged_Deff,6350000,6350000,15.46
Phosphorus,0.3500,1373.15,808,1.793739e-13,1.814745e-13,1.1575,converged_Deff,9100000,9100000,21.88
Phosphorus,0.3750,1373.15,101,1.831422e-13,1.846783e-13,0.8318,converged_Deff,8450000,8450000,20.73
Phosphorus,0.3750,1373.15,202,1.831351e-13,1.846783e-13,0.8356,converged_Deff,7800000,7800000,18.94
Phosphorus,0.3750,1373.15,303,1.894579e-13,1.846783e-13,2.5881,converged_Deff,6900000,6900000,16.72
Phosphorus,0.3750,1373.15,404,1.918316e-13,1.846783e-13,3.8734,converged_Deff,6650000,6650000,16.04
Phosphorus,0.3750,1373.15,505,1.906175e-13,1.846783e-13,3.2160,converged_Deff,6000000,6000000,14.75
Phosphorus,0.3750,1373.15,606,1.906991e-13,1.846783e-13,3.2602,converged_Deff,6950000,6950000,16.87
Phosphorus,0.3750,1373.15,707,1.846176e-13,1.846783e-13,0.0329,converged_Deff,6350000,6350000,15.25
Phosphorus,0.3750,1373.15,808,1.827645e-13,1.846783e-13,1.0363,converged_Deff,9100000,9100000,22.00
Phosphorus,0.4000,1373.15,101,1.866036e-13,1.879386e-13,0.7103,converged_Deff,8450000,8450000,20.35
Phosphorus,0.4000,1373.15,202,1.865964e-13,1.879386e-13,0.7142,converged_Deff,7800000,7800000,18.70
Phosphorus,0.4000,1373.15,303,1.930387e-13,1.879386e-13,2.7137,converged_Deff,6900000,6900000,16.63
Phosphorus,0.4000,1373.15,404,1.954572e-13,1.879386e-13,4.0006,converged_Deff,6650000,6650000,15.94
Phosphorus,0.4000,1373.15,505,1.942201e-13,1.879386e-13,3.3423,converged_Deff,6000000,6000000,14.36
Phosphorus,0.4000,1373.15,606,1.943033e-13,1.879386e-13,3.3866,converged_Deff,6950000,6950000,16.54
Phosphorus,0.4000,1373.15,707,1.881069e-13,1.879386e-13,0.0895,converged_Deff,6350000,6350000,15.28
Phosphorus,0.4000,1373.15,808,1.862187e-13,1.879386e-13,0.9151,converged_Deff,9100000,9100000,21.96
